Time_ps,Coherence,Purity,Energy_eV
13.350000000000001,0.5243803229586868,0.7632533594210614,0.75
13.4,0.5175552965881802,0.7541187568075838,0.75
13.450000000000001,0.5148562042205134,0.7400284929558267,0.75
13.5,0.5211235091581267,0.7494115333915075,0.75
13.55,0.5095715308939964,0.7476326770541689,0.75
13.600000000000001,0.5034513019632121,0.755857080950521,0.75
13.65,0.519008003815027,0.7528036572576352,0.75
13.700000000000001,0.48981153257561766,0.7442873625965127,0.75
13.75,0.5061588483403421,0.7502951924671617,0.75
13.8,0.503233453188626,0.7532493041363814,0.75
13.850000000000001,0.48730648935589116,0.7505325150522761,0.75
13.9,0.47998612896094756,0.7553210706407599,0.75
13.950000000000001,0.4934349160149358,0.7456251015506636,0.75
14.0,0.5036907718817691,0.7487550717114237,0.75
14.05,0.5029424421230052,0.7425306285570455,0.75
14.100000000000001,0.4717662524503434,0.746806795266449,0.75
14.15,0.5051077660413125,0.7444911894116001,0.75
14.200000000000001,0.49961052881297313,0.7437701881246223,0.75
14.25,0.5077858599934215,0.7455947307721638,0.75
14.3,0.4823901058039916,0.7588622802111983,0.75
14.350000000000001,0.507449501905959,0.7433113049555088,0.75
14.4,0.46171499334304206,0.7390418206443471,0.75
14.450000000000001,0.4709434267265418,0.7493125737960565,0.75
14.5,0.49792053317881796,0.7441758829139662,0.75
14.55,0.49534594906510643,0.7463092491856158,0.75
14.600000000000001,0.4869809510624926,0.7430774081043467,0.75
14.65,0.4865477687235688,0.7395021082126226,0.75
14.700000000000001,0.47760018143039806,0.7397231357590954,0.75
14.75,0.47501626112384016,0.7408743505932901,0.75
14.8,0.47636022692696034,0.7413417837757305,0.75
14.850000000000001,0.49050964899681626,0.7329604993879418,0.75
14.9,0.44815216675798436,0.7346188743899842,0.75
14.950000000000001,0.4557156755201337,0.7419313155823599,0.75
15.0,0.46432921684092926,0.7409969894338896,0.75
15.05,0.4559432816740452,0.7404453618650652,0.75
15.100000000000001,0.47476212299993403,0.7402448057041777,0.75
15.15,0.46275233427720713,0.7376370942177085,0.75
15.200000000000001,0.46377024777866993,0.7325059138572905,0.75
15.25,0.46337979349296365,0.7290614844780249,0.75
15.3,0.47502163644831863,0.7388904810342675,0.75
15.350000000000001,0.4617935590645685,0.7292114074105723,0.75
15.4,0.4647290455792411,0.7405550280129732,0.75
15.450000000000001,0.4604879235421735,0.7387286892532836,0.75
15.5,0.44451422779376965,0.7309718823338796,0.75
15.55,0.47382724931212944,0.721444731847648,0.75
15.600000000000001,0.46758245868575277,0.7301364550187464,0.75
